Parameter,Parameter Group,Project Id,Measure Qualifier Code,Result Comment,Sample Date,Result Measure Value,Sample Id,Station Id,Result Measure Unit,USGS P Code
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1949,77,nwisco.01.94900216,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1934,77,nwisco.01.93400013,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1949,78,nwisaz.01.94900051,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1931,78,nwisaz.01.93100022,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1942,78,nwisaz.01.94200029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/11/1946,78,nwisco.01.94600107,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1933,78,nwisco.01.93400001,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1929,79,nwisaz.01.93000001,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/2/1928,79,nwisaz.01.92800037,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1931,79,nwisaz.01.93100029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/1/1940,79,nwisaz.01.94000027,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1949,79,nwisaz.01.94900088,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1933,79,nwisco.01.93300020,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1943,80,nwisaz.01.94300016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1943,80,nwisaz.01.94300028,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1929,80,nwisaz.01.92900066,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1931,80,nwisaz.01.93100021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1933,80,nwisaz.01.93300013,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1944,80,nwisaz.01.94400059,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1944,80,nwisaz.01.94400068,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1947,80,nwisaz.01.94700020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1947,80,nwisco.01.94700105,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1947,80,nwisco.01.94800250,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/2/1948,80,nwisco.01.94800264,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1927,81,nwisaz.01.92700032,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1932,81,nwisaz.01.93200029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1934,81,nwisaz.01.93400021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1937,81,nwisaz.01.93700020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1939,81,nwisaz.01.93900030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1946,81,nwisaz.01.94600022,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/2/1932,81,nwisco.01.93200023,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1929,82,nwisaz.01.92900019,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1929,82,nwisaz.01.92900033,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1948,82,nwisaz.01.94800052,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1949,82,nwisaz.01.94900059,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/30/1926,82,nwisaz.01.92600053,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1929,82,nwisaz.01.93000037,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1933,82,nwisaz.01.93300022,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,6/21/1934,82,nwisaz.01.93400027,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1940,82,nwisaz.01.94000020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1944,82,nwisaz.01.94400058,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1948,82,nwisaz.01.94800082,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1949,82,nwisaz.01.94900080,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/18/1947,82,nwisco.01.94800249,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1930,83,nwisaz.01.93000029,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1944,83,nwisaz.01.94400033,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1932,83,nwisaz.01.93200019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1935,83,nwisaz.01.93500031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1947,83,nwisaz.01.94700019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1934,83,nwisco.01.93400011,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/20/1934,83,nwisco.01.93400012,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1929,84,nwisaz.01.92900030,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1930,84,nwisaz.01.93000019,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1948,84,nwisaz.01.94800030,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1949,84,nwisaz.01.94900020,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1935,84,nwisaz.01.93500020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1937,84,nwisaz.01.93700011,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1939,84,nwisaz.01.93900019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,5/1/1944,84,nwisaz.01.94400060,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1946,84,nwisaz.01.94600030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1947,84,nwisaz.01.94700021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1947,84,nwisco.01.94800251,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1948,84,nwisco.01.94800277,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/11/1929,85,nwisaz.01.93000002,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1930,85,nwisaz.01.93000033,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/11/1927,85,nwisaz.01.92800008,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1930,85,nwisaz.01.93000069,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1933,85,nwisaz.01.93300012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1940,85,nwisaz.01.94000019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/30/1948,85,nwisco.01.94800286,USGS-09306380,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/2/1944,86,nwisaz.01.94400016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1944,86,nwisaz.01.94400019,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1928,86,nwisaz.01.92800024,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1930,86,nwisaz.01.93000055,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1933,86,nwisaz.01.93300020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1938,86,nwisaz.01.93800019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/25/1945,86,nwisaz.01.94500050,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1944,86,nwisco.01.94400077,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1949,86,nwisco.01.94900207,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/15/1949,86,nwisco.01.94900239,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1932,87,nwisaz.01.93200018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1934,87,nwisaz.01.93400019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1934,87,nwisaz.01.93400020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1936,87,nwisaz.01.93600020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1934,87,nwisco.01.93400010,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/20/1926,88,nwisaz.01.92600056,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/11/1929,88,nwisaz.01.93000038,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/21/1933,88,nwisaz.01.93300021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1942,88,nwisaz.01.94200017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1948,88,nwisaz.01.94800081,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/21/1929,89,nwisaz.01.93000003,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/1/1944,89,nwisaz.01.94400013,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/22/1944,89,nwisaz.01.94400018,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1929,89,nwisaz.01.92900055,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1932,89,nwisaz.01.93200014,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1932,89,nwisco.01.93200034,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1933,89,nwisco.01.93300017,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/15/1948,90,nwisaz.01.94800049,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/1/1949,90,nwisaz.01.94900055,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/30/1925,90,nwisaz.01.92600014,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/12/1926,90,nwisaz.01.92600033,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1928,90,nwisaz.01.92800023,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1931,90,nwisaz.01.93100019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,6/1/1934,90,nwisaz.01.93400025,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1938,90,nwisaz.01.93800031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1948,90,nwisco.01.94800275,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/21/1933,90,nwisco.01.93400002,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1929,91,nwisaz.01.92900032,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1943,91,nwisaz.01.94300015,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1938,91,nwisaz.01.93800020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1940,91,nwisaz.01.94000028,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1947,91,nwisco.01.94800253,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1933,91,nwisco.01.93400004,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1934,91,nwisco.01.93400009,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1948,92,nwisaz.01.94900041,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/19/1926,92,nwisaz.01.92600034,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/21/1927,92,nwisaz.01.92800009,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1936,92,nwisaz.01.93600018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1940,92,nwisaz.01.94000018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1947,92,nwisaz.01.94700031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/18/1949,92,nwisaz.01.94900422,USGS-360851109321701,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1933,92,nwisco.01.93400003,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/1/1933,92,nwisco.01.93400005,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/26/1927,93,nwisaz.01.92700004,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1929,93,nwisaz.01.92900018,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1930,93,nwisaz.01.93000018,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1927,93,nwisaz.01.92800007,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1932,93,nwisaz.01.93200032,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1935,93,nwisaz.01.93500019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1947,93,nwisco.01.94800252,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1933,93,nwisco.01.93400006,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/20/1933,93,nwisco.01.93400007,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1928,94,nwisaz.01.92800002,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1930,94,nwisaz.01.93000034,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/22/1944,94,nwisaz.01.94400015,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1949,94,nwisaz.01.94900018,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1949,94,nwisaz.01.94900019,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/23/1925,94,nwisaz.01.92600013,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/20/1927,94,nwisaz.01.92700028,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/21/1927,94,nwisaz.01.92800012,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1928,94,nwisaz.01.92800022,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/21/1929,94,nwisaz.01.93000039,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1931,94,nwisaz.01.93100020,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/1/1934,94,nwisaz.01.93400028,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1937,94,nwisaz.01.93700019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1942,94,nwisaz.01.94200030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1948,94,nwisco.01.94800279,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1930,95,nwisaz.01.93000016,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1948,95,nwisaz.01.94800018,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1927,95,nwisaz.01.92700046,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1929,95,nwisaz.01.93000040,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1930,95,nwisaz.01.93000052,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1931,95,nwisaz.01.93100030,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/21/1948,95,nwisaz.01.94800092,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1929,96,nwisaz.01.93000004,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/5/1943,96,nwisaz.01.94300013,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/12/1944,96,nwisaz.01.94400014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1944,96,nwisaz.01.94400034,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1947,96,nwisaz.01.94800004,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1948,96,nwisaz.01.94800017,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/21/1949,96,nwisaz.01.94900015,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/21/1928,96,nwisaz.01.92800018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1928,96,nwisaz.01.92800038,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/11/1929,96,nwisaz.01.92900068,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/21/1929,96,nwisaz.01.92900069,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/1/1930,96,nwisaz.01.93000070,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1938,96,nwisaz.01.93800018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/2/1944,96,nwisaz.01.94400057,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1944,96,nwisaz.01.94400069,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1946,96,nwisaz.01.94600021,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1944,96,nwisco.01.94400073,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/14/1944,96,nwisco.01.94400074,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/11/1929,97,nwisaz.01.92900035,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1929,97,nwisaz.01.93000005,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1943,97,nwisaz.01.94300014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/1/1927,97,nwisaz.01.92700029,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1934,97,nwisaz.01.93400018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/1/1936,97,nwisaz.01.93600019,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/1/1941,97,nwisaz.01.94200004,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1942,97,nwisaz.01.94200016,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1949,97,nwisaz.01.94900089,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/11/1934,97,nwisco.01.93400039,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,4/20/1934,97,nwisco.01.93400040,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,10/1/1947,97,nwisco.01.94800247,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/21/1929,98,nwisaz.01.92900036,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,9/11/1943,98,nwisaz.01.94300032,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1948,98,nwisaz.01.94800014,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/15/1948,98,nwisaz.01.94800045,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,8/1/1926,98,nwisaz.01.92600054,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1927,98,nwisaz.01.92700031,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1927,98,nwisaz.01.92800011,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1929,98,nwisaz.01.92900054,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1932,98,nwisaz.01.93200017,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,2/11/1937,98,nwisaz.01.93700014,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/21/1947,98,nwisaz.01.94700018,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,7/11/1945,98,nwisco.01.94500066,USGS-09152500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1947,98,nwisco.01.94800254,USGS-09179500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/21/1933,98,nwisco.01.93400008,USGS-09095500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,3/11/1930,99,nwisaz.01.93000017,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,11/11/1947,99,nwisaz.01.94800005,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,12/11/1947,99,nwisaz.01.94800008,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,<Null>,<Null>,1/11/1948,99,nwisaz.01.94800011,USGS-09380000,mg/l,915
